Source: Custom Source -> Timestamps,26,40000,1,1,1,1,5.32E+15,0,177207.0619,0,25039.10616,
Sliding Window -> DummyLatencySink,26,40000,1,1,1,1,5.32E+15,25837.92434,0,24971.7689,0,
Source: Custom Source -> Timestamps,27,40000,1,1,1,1,5.32E+15,0,204560.339,0,25012.42447,
Sliding Window -> DummyLatencySink,27,40000,1,1,1,1,5.32E+15,25790.54485,0,25072.97539,0,
Source: Custom Source -> Timestamps,28,40000,1,1,1,1,5.32E+15,0,203917.0103,0,23550.30665,
Sliding Window -> DummyLatencySink,28,40000,1,1,1,1,5.32E+15,24359.01665,0,23528.7889,0,
Sliding Window -> DummyLatencySink,29,40000,1,1,1,1,5.32E+15,25239.46184,0,24288.6952,0,
Source: Custom Source -> Timestamps,29,40000,1,1,1,1,5.32E+15,0,211960.0028,0,24195.57679,
Source: Custom Source -> Timestamps,30,40000,1,1,1,1,5.32E+15,0,246939.7125,0,25174.99661,
Sliding Window -> DummyLatencySink,30,40000,1,1,1,1,5.32E+15,26340.7779,0,25204.68379,0,
Source: Custom Source -> Timestamps,31,40000,1,1,1,1,5.32E+15,0,243776.6452,0,23701.95909,
Sliding Window -> DummyLatencySink,31,40000,1,1,1,1,5.32E+15,24535.51129,0,23788.81264,0,
Source: Custom Source -> Timestamps,32,40000,1,1,1,1,5.32E+15,0,246761.5188,0,24246.59473,
Sliding Window -> DummyLatencySink,32,40000,1,1,1,1,5.32E+15,25339.37885,0,24120.43387,0,
Sliding Window -> DummyLatencySink,33,40000,1,1,1,1,5.32E+15,25170.35131,0,24255.14205,0,
Source: Custom Source -> Timestamps,33,40000,1,1,1,1,5.32E+15,0,244161.8395,0,24176.63435,
Source: Custom Source -> Timestamps,34,40000,1,1,1,1,5.32E+15,0,190776.1433,0,23684.02376,
Sliding Window -> DummyLatencySink,34,40000,1,1,1,1,5.32E+15,25182.94214,0,23724.54952,0,
Source: Custom Source -> Timestamps,35,40000,1,1,1,1,5.32E+15,0,187555.2635,0,25927.42386,
Sliding Window -> DummyLatencySink,35,40000,1,1,1,1,5.32E+15,26697.29863,0,25941.78234,0,
Source: Custom Source -> Timestamps,36,40000,1,1,1,1,5.32E+15,0,235161.5476,0,24455.3945,
Sliding Window -> DummyLatencySink,36,40000,1,1,1,1,5.32E+15,25637.30115,0,24498.76907,0,
Source: Custom Source -> Timestamps,37,40000,1,1,1,1,5.32E+15,0,241066.7196,0,23557.14567,
Sliding Window -> DummyLatencySink,37,40000,1,1,1,1,5.32E+15,24944.54744,0,23610.22964,0,
Source: Custom Source -> Timestamps,38,40000,1,1,1,1,5.32E+15,0,254510.7294,0,24720.80735,
Sliding Window -> DummyLatencySink,38,40000,1,1,1,1,5.32E+15,26039.0474,0,24745.64372,0,
Source: Custom Source -> Timestamps,39,40000,1,1,1,1,5.32E+15,0,237649.1472,0,24662.97441,
Sliding Window -> DummyLatencySink,39,40000,1,1,1,1,5.32E+15,25870.81792,0,24683.00273,0,
Source: Custom Source -> Timestamps,40,40000,1,1,1,1,5.32E+15,0,272919.655,0,24553.52149,
Sliding Window -> DummyLatencySink,40,40000,1,1,1,1,5.32E+15,25867.31048,0,24542.80919,0,
Source: Custom Source -> Timestamps,41,40000,1,1,1,1,5.32E+15,0,182908.1278,0,24533.1676,
Sliding Window -> DummyLatencySink,41,40000,1,1,1,1,5.32E+15,25657.97138,0,24561.37867,0,
Source: Custom Source -> Timestamps,42,40000,1,1,1,1,5.32E+15,0,207711.4247,0,23686.08468,
Sliding Window -> DummyLatencySink,42,40000,1,1,1,1,5.32E+15,24999.53899,0,23736.7009,0,
Source: Custom Source -> Timestamps,43,40000,1,1,1,1,5.32E+15,0,195945.3157,0,24364.80415,
Sliding Window -> DummyLatencySink,43,40000,1,1,1,1,5.32E+15,25482.28061,0,24409.59654,0,
Source: Custom Source -> Timestamps,44,40000,1,1,1,1,5.32E+15,0,248365.5495,0,25023.92225,
Sliding Window -> DummyLatencySink,44,40000,1,1,1,1,5.32E+15,26084.77172,0,24949.93382,0,
Source: Custom Source -> Timestamps,45,40000,1,1,1,1,5.32E+15,0,179498.2775,0,23264.62467,
Sliding Window -> DummyLatencySink,45,40000,1,1,1,1,5.32E+15,24381.63788,0,23233.68462,0,
Source: Custom Source -> Timestamps,46,40000,1,1,1,1,5.32E+15,0,290901.6109,0,24822.50479,
Sliding Window -> DummyLatencySink,46,40000,1,1,1,1,5.32E+15,26299.71197,0,24905.14471,0,
