Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894248376563977,0,235741.74528256455,0,35488.55515050048
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894248374134474,37533.05538428628,0.0,35177.858743048535,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894258464508254,0,229389.59598765356,0,28110.68508898889
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894258470269077,30530.825286353,0.0,28158.93974539752,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894268473368809,0,227099.31026904922,0,27865.30796434747
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894268473553598,29803.416205484886,0.0,27860.60684905183,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894278599346818,0,174296.80129721866,0,27971.596740310717
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894278612915025,29338.169899989338,0.0,27615.856198699872,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894288603650719,0,254218.50878706342,0,27814.413264116203
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894288761308884,30221.23415506065,0.0,28385.633437137938,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894298608209141,0,254598.12121658077,0,25960.481130794244
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894298775783409,27774.65544008378,0.0,25970.163552741178,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894308700988530,0,254930.39771983173,0,28680.879646433532
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894308791463370,31233.144633204138,0.0,28444.986752806224,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894318756274285,0,211971.20263156376,0,27485.96247123818
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894318825933198,29640.863537399797,0.0,27747.44355101384,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894328760930725,0,161050.10198374747,0,26613.62014692638
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894328836272265,28764.27120156305,0.0,26616.583288754235,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894338765635297,0,239712.80385403946,0,27544.100431408842
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894338844937388,29282.53671786921,0.0,27556.162747455553,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894348771786236,0,217797.39695621765,0,27294.543016664295
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894348853009344,29513.03108219591,0.0,27180.972637783212,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894358889460389,0,234144.02392022047,0,26927.884350730965
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894358894669737,28973.280490430534,0.0,26922.469091495128,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894368890858562,0,188572.05342815258,0,29117.81009937552
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894368904438375,30750.219119492216,0.0,29179.56342140912,0.0
Source: Custom Source -> Timestamps-Watermarks,50000,1,1,1,1,894378897756678,0,248537.2094333661,0,27279.6451868157
Sliding Window -> DummyLatencySink,50000,1,1,1,1,894378919451686,29742.837852402594,0.0,27236.67361450102,0.0
