Source: Custom Source,80000,1,1,1,1,2419347890292,0,88862.45955135771,0,79932.85505089538
Source: Custom Source,80000,1,1,1,1,2419347890292,0,88862.45955135771,0,79932.85505089538
Flat Map,80000,1,1,1,1,2419345572192,299937.8995450498,4445.079671257639,76094.38064103742,1127.7187211001747
Flat Map,80000,1,1,1,1,2419345572192,299937.8995450498,4445.079671257639,76094.38064103742,1127.7187211001747
DummyLatencySink,80000,1,1,1,1,2419345853692,3243043.585323812,0.0,1116.898258655289,0.0
DummyLatencySink,80000,1,1,1,1,2419345853692,3243043.585323812,0.0,1116.898258655289,0.0
Source: Custom Source,80000,1,1,1,1,2429457437482,0,82260.2050443716,0,79797.44555128651
Source: Custom Source,80000,1,1,1,1,2429457437482,0,82260.2050443716,0,79797.44555128651
,80000,1,1
Flat Map,80000,1,1,1,1,2429943652185,497747.07205469185,5411.774654088982,79954.50956078956,869.3085557189416
DummyLatencySink,80000,1,1,1,1,2430057633685,4296325.254104769,0.0,876.9251652718377,0.0
DummyLatencySink,80000,1,1,1,1,2430057633685,4296325.254104769,0.0,876.9251652718377,0.0
Source: Custom Source,80000,1,1,1,1,2439583514221,0,81957.42118396793,0,79782.04249904462
Source: Custom Source,80000,1,1,1,1,2439583514221,0,81957.42118396793,0,79782.04249904462
Flat Map,80000,1,1,1,1,2439957521721,490147.6752434668,6399.858314135911,80252.06278181434,1047.8512031412465
Flat Map,80000,1,1,1,1,2439957521721,490147.6752434668,6399.858314135911,80252.06278181434,1047.8512031412465
DummyLatencySink,80000,1,1,1,1,2440184566021,3732798.3669447084,0.0,979.2939456520569,0.0
DummyLatencySink,80000,1,1,1,1,2440184566021,3732798.3669447084,0.0,979.2939456520569,0.0
Source: Custom Source,80000,1,1,1,1,2449711536406,0,83118.70084708171,0,79800.35540338079
Source: Custom Source,80000,1,1,1,1,2449711536406,0,83118.70084708171,0,79800.35540338079
Flat Map,80000,1,1,1,1,2449963655706,407291.2582054443,4169.86290875471,80327.51386564084,822.3960467422033
Flat Map,80000,1,1,1,1,2449963655706,407291.2582054443,4169.86290875471,80327.51386564084,822.3960467422033
DummyLatencySink,80000,1,1,1,1,2451073977303,2974920.9528859565,0.0,1513.187204221686,0.0
DummyLatencySink,80000,1,1,1,1,2451073977303,2974920.9528859565,0.0,1513.187204221686,0.0
Source: Custom Source,80000,1,1,1,1,2459837414577,0,82477.66372051103,0,79880.79301359085
Source: Custom Source,80000,1,1,1,1,2459837414577,0,82477.66372051103,0,79880.79301359085
,80000,1,1
Flat Map,80000,1,1,1,1,2459968428676,479976.5777188515,10286.539625244368,79813.46216854328,1710.509177607349
DummyLatencySink,80000,1,1,1,1,2461140324373,4072567.308328372,0.0,1227.3183013201901,0.0
DummyLatencySink,80000,1,1,1,1,2461140324373,4072567.308328372,0.0,1227.3183013201901,0.0
Source: Custom Source,80000,1,1,1,1,2469867662343,0,81896.54173640309,0,79784.67792875742
Source: Custom Source,80000,1,1,1,1,2469867662343,0,81896.54173640309,0,79784.67792875742
Flat Map,80000,1,1,1,1,2469971819343,574675.228026862,7760.474624977824,80141.70067825456,1082.241941507685
Flat Map,80000,1,1,1,1,2469971819343,574675.228026862,7760.474624977824,80141.70067825456,1082.241941507685
DummyLatencySink,80000,1,1,1,1,2471973850436,3616501.2033694345,0.0,959.2921895546624,0.0
DummyLatencySink,80000,1,1,1,1,2471973850436,3616501.2033694345,0.0,959.2921895546624,0.0
Source: Custom Source,80000,1,1,1,1,2479954912208,0,82300.69781650243,0,79987.31357971644
