Source: Bids Source,0.8,40000,1,1,1,1,3639766814344709,0,42615.05414396298,0,39848.338722308385
Mapper,0.8,40000,1,1,1,1,3639766800643336,172436.92872735526,172438.22082205405,39672.978831990484,39673.27610732479
Latency Sink,0.8,40000,1,1,1,1,3639766800644985,655558.565267207,0.0,39695.24863904973,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639776882539775,0,40219.32365774743,0,39996.626345456294
Mapper,0.8,40000,1,1,1,1,3639776896347331,190444.48146366177,190445.43281558208,40034.271078341706,40034.47106670774
Latency Sink,0.8,40000,1,1,1,1,3639776904477337,740696.4603316789,0.0,39819.994860834835,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639786893815921,0,40769.95861272272,0,40034.824470533225
Mapper,0.8,40000,1,1,1,1,3639786946090623,192417.06317216888,192418.00464626314,40873.67274757906,40873.87273765995
Latency Sink,0.8,40000,1,1,1,1,3639786951786981,748526.6926524785,0.0,40965.73577003683,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639796894717915,0,40182.82117999134,0,39996.31904757935
Mapper,0.8,40000,1,1,1,1,3639796949279328,193782.04366439526,193783.0170033056,39757.3778667383,39757.57756224218
Latency Sink,0.8,40000,1,1,1,1,3639796960547401,705403.279220876,0.0,39623.85644272854,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639806896145561,0,40631.92713360972,0,40033.729574342084
Mapper,0.8,40000,1,1,1,1,3639806966881527,194597.7169656091,194598.6785331752,40472.837714074,40473.037702895344
Latency Sink,0.8,40000,1,1,1,1,3639806970032479,749121.0429773497,0.0,40598.32742103193,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639816897708636,0,40385.391658638895,0,39998.53802771135
Mapper,0.8,40000,1,1,1,1,3639816970308418,192038.33853638466,192039.2994944414,39955.15904340291,39955.35897864649
Latency Sink,0.8,40000,1,1,1,1,3639816980401187,697974.1693316464,0.0,39918.36456157208,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639826898925845,0,40420.970161255274,0,40032.70283408386
Mapper,0.8,40000,1,1,1,1,3639826975825056,192112.27388524887,192113.22936109809,40210.14671877083,40210.34670507731
Latency Sink,0.8,40000,1,1,1,1,3639826992493484,698095.2321108656,0.0,40411.159097149415,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639836900325749,0,40161.29335739895,0,39999.46284589927
Mapper,0.8,40000,1,1,1,1,3639836979402188,194067.42337997607,194068.39371466712,39994.537251801084,39994.73722398741
Latency Sink,0.8,40000,1,1,1,1,3639836999528893,657258.7246918662,0.0,40071.42558419052,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639846904379548,0,40485.91607152536,0,40057.65091802226
Mapper,0.8,40000,1,1,1,1,3639846983137110,187982.16932292684,187983.11936118122,39568.634164110445,39568.834139013736
Latency Sink,0.8,40000,1,1,1,1,3639847007895802,726759.3142502924,0.0,39665.2466215699,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639856918455418,0,40866.5642814502,0,40287.55622437382
Mapper,0.8,40000,1,1,1,1,3639856986744798,193420.40104326466,193421.35515268485,40540.26542603986,40540.46540416488
Latency Sink,0.8,40000,1,1,1,1,3639857017016077,715787.2070666074,0.0,40574.502182291464,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639866922851551,0,40757.9621885593,0,39953.73104448934
Mapper,0.8,40000,1,1,1,1,3639866990799650,192651.6687117687,192652.63285953857,39959.90637631047,39960.106360327605
Latency Sink,0.8,40000,1,1,1,1,3639867025862527,752384.8913493683,0.0,40057.39922062987,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639876925664933,0,41058.863724509356,0,40100.80939268923
Mapper,0.8,40000,1,1,1,1,3639876994498214,189321.39620291704,189322.33866072755,40174.210514478815,40174.410505072796
Latency Sink,0.8,40000,1,1,1,1,3639877032547698,713664.3868280418,0.0,40226.06016036097,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639886928148368,0,40544.83255758441,0,40007.88072677581
Mapper,0.8,40000,1,1,1,1,3639886997835624,190360.4683581623,190361.41821330105,40079.267984674036,40079.46797104191
Latency Sink,0.8,40000,1,1,1,1,3639887042137904,735511.6006352456,0.0,40231.07474190264,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639896930093108,0,40292.89999073391,0,40042.01947697744
Mapper,0.8,40000,1,1,1,1,3639897001498596,193813.70637172088,193814.67612878027,39971.47732353895,39971.67732292513
Latency Sink,0.8,40000,1,1,1,1,3639897052475099,749803.807183759,0.0,40027.05614992325,0.0
Source: Bids Source,0.8,40000,1,1,1,1,3639906934006240,0,40681.98284446521,0,40041.28539166249
