Session Window -> DummyLatencySink,0,40000,1,1,1,1,4.94554E+15,18002.22066,0,16506.79058,0
Source: Custom Source -> Timestamps,0,40000,1,1,1,1,4.94554E+15,0,86613.48071,0,16772.80188
Source: Custom Source -> Timestamps,1,40000,1,1,1,1,4.94555E+15,0,111175.2253,0,18015.89648
Session Window -> DummyLatencySink,1,40000,1,1,1,1,4.94555E+15,18821.09563,0,17995.4048,0
Source: Custom Source -> Timestamps,2,40000,1,1,1,1,4.94556E+15,0,109862.1164,0,16974.50146
Session Window -> DummyLatencySink,2,40000,1,1,1,1,4.94556E+15,17847.3004,0,17029.77027,0
Source: Custom Source -> Timestamps,3,40000,1,1,1,1,4.94557E+15,0,110357.8263,0,16838.40282
Session Window -> DummyLatencySink,3,40000,1,1,1,1,4.94557E+15,17743.28509,0,16862.54064,0
Source: Custom Source -> Timestamps,4,40000,1,1,1,1,4.94558E+15,0,108536.0945,0,16955.33029
Session Window -> DummyLatencySink,4,40000,1,1,1,1,4.94558E+15,17806.96647,0,16962.60924,0
Source: Custom Source -> Timestamps,5,40000,1,1,1,1,4.94559E+15,0,109955.0359,0,18036.63889
Session Window -> DummyLatencySink,5,40000,1,1,1,1,4.94559E+15,18934.7154,0,17995.38992,0
Source: Custom Source -> Timestamps,6,40000,1,1,1,1,4.9456E+15,0,105550.2516,0,18215.6165
Session Window -> DummyLatencySink,6,40000,1,1,1,1,4.9456E+15,18970.36205,0,18173.18886,0
Source: Custom Source -> Timestamps,7,40000,1,1,1,1,4.94561E+15,0,111366.4807,0,16391.24813
Session Window -> DummyLatencySink,7,40000,1,1,1,1,4.94561E+15,17205.17486,0,16425.55983,0
Source: Custom Source -> Timestamps,8,40000,1,1,1,1,4.94562E+15,0,107725.9041,0,15710.07155
Session Window -> DummyLatencySink,8,40000,1,1,1,1,4.94562E+15,16817.81727,0,16010.19362,0
Source: Custom Source -> Timestamps,9,40000,1,1,1,1,4.94563E+15,0,108463.7698,0,16901.11336
Session Window -> DummyLatencySink,9,40000,1,1,1,1,4.94563E+15,17309.83815,0,16563.82046,0
Source: Custom Source -> Timestamps,10,40000,1,1,1,1,4.94564E+15,0,106269.1433,0,16752.25738
Session Window -> DummyLatencySink,10,40000,1,1,1,1,4.94564E+15,17707.54068,0,16873.93715,0
Source: Custom Source -> Timestamps,11,40000,1,1,1,1,4.94565E+15,0,110720.4403,0,19031.26699
Session Window -> DummyLatencySink,11,40000,1,1,1,1,4.94565E+15,19731.44618,0,18939.14945,0
Source: Custom Source -> Timestamps,12,40000,1,1,1,1,4.94566E+15,0,107338.3262,0,16744.38127
Session Window -> DummyLatencySink,12,40000,1,1,1,1,4.94566E+15,17644.95896,0,16852.70701,0
Source: Custom Source -> Timestamps,13,40000,1,1,1,1,4.94567E+15,0,108012.5661,0,18419.13332
Session Window -> DummyLatencySink,13,40000,1,1,1,1,4.94567E+15,19449.27352,0,18684.92201,0
Source: Custom Source -> Timestamps,14,40000,1,1,1,1,4.94568E+15,0,110987.4757,0,17764.78592
Session Window -> DummyLatencySink,14,40000,1,1,1,1,4.94568E+15,19564.97893,0,18775.16946,0
Source: Custom Source -> Timestamps,15,40000,1,1,1,1,4.94569E+15,0,115615.9677,0,17200.60748
Session Window -> DummyLatencySink,15,40000,1,1,1,1,4.94569E+15,16956.5003,0,16184.65533,0
Source: Custom Source -> Timestamps,16,40000,1,1,1,1,4.9457E+15,0,108873.3823,0,18029.92292
Session Window -> DummyLatencySink,16,40000,1,1,1,1,4.9457E+15,19295.47237,0,18420.03347,0
Source: Custom Source -> Timestamps,17,40000,1,1,1,1,4.94571E+15,0,109524.6912,0,16326.90844
Session Window -> DummyLatencySink,17,40000,1,1,1,1,4.94571E+15,16537.91739,0,15725.12438,0
Source: Custom Source -> Timestamps,18,40000,1,1,1,1,4.94572E+15,0,108188.9382,0,16178.71603
Session Window -> DummyLatencySink,18,40000,1,1,1,1,4.94572E+15,17164.42844,0,16361.11895,0
Source: Custom Source -> Timestamps,19,40000,1,1,1,1,4.94573E+15,0,107667.7555,0,18182.59229
Session Window -> DummyLatencySink,19,40000,1,1,1,1,4.94573E+15,18894.26826,0,18094.26747,0
Source: Custom Source -> Timestamps,20,40000,1,1,1,1,4.94574E+15,0,106988.7531,0,16127.05557
Session Window -> DummyLatencySink,20,40000,1,1,1,1,4.94574E+15,17685.7307,0,16879.84647,0
Source: Custom Source -> Timestamps,21,40000,1,1,1,1,4.94575E+15,0,111708.7253,0,17971.37103
Session Window -> DummyLatencySink,21,40000,1,1,1,1,4.94575E+15,18405.71744,0,17635.51265,0
Source: Custom Source -> Timestamps,22,40000,1,1,1,1,4.94576E+15,0,106054.1248,0,17431.67384
Session Window -> DummyLatencySink,22,40000,1,1,1,1,4.94576E+15,18447.06592,0,17658.79039,0
Source: Custom Source -> Timestamps,23,40000,1,1,1,1,4.94577E+15,0,105108.9834,0,17482.89403
Session Window -> DummyLatencySink,23,40000,1,1,1,1,4.94577E+15,17721.17816,0,16985.61981,0
Source: Custom Source -> Timestamps,24,40000,1,1,1,1,4.94578E+15,0,107539.6957,0,15054.4017
Session Window -> DummyLatencySink,24,40000,1,1,1,1,4.94578E+15,15995.58067,0,15206.71701,0
Source: Custom Source -> Timestamps,25,40000,1,1,1,1,4.94579E+15,0,105142.6946,0,17596.89185
Session Window -> DummyLatencySink,25,40000,1,1,1,1,4.94579E+15,18586.09674,0,17725.76369,0
Source: Custom Source -> Timestamps,26,40000,1,1,1,1,4.9458E+15,0,101689.5712,0,15792.83528
Session Window -> DummyLatencySink,26,40000,1,1,1,1,4.9458E+15,17040.85659,0,16259.7545,0
Source: Custom Source -> Timestamps,27,40000,1,1,1,1,4.94581E+15,0,108447.5652,0,19164.30391
Session Window -> DummyLatencySink,27,40000,1,1,1,1,4.94581E+15,20081.15135,0,19249.2183,0
Source: Custom Source -> Timestamps,28,40000,1,1,1,1,4.94582E+15,0,105324.9786,0,16909.63734
Session Window -> DummyLatencySink,28,40000,1,1,1,1,4.94582E+15,17447.99523,0,16648.50303,0
Source: Custom Source -> Timestamps,29,40000,1,1,1,1,4.94583E+15,0,107012.9708,0,17302.89121
Session Window -> DummyLatencySink,29,40000,1,1,1,1,4.94583E+15,17864.96477,0,17043.92667,0
Source: Custom Source -> Timestamps,30,40000,1,1,1,1,4.94584E+15,0,106161.1591,0,15978.92684
Session Window -> DummyLatencySink,30,40000,1,1,1,1,4.94584E+15,16315.47528,0,15534.78634,0
Source: Custom Source -> Timestamps,31,40000,1,1,1,1,4.94585E+15,0,106032.1266,0,15305.55608
Session Window -> DummyLatencySink,31,40000,1,1,1,1,4.94585E+15,16525.29357,0,15667.12705,0
