Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690086688846752,0,184422.31975869564,0,35806.59652623488
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690086688704725,38832.99708576609,0.0,35477.814248283896,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690096695930458,0,251833.62189900395,0,26588.97305081872
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690096703345948,28389.23311920352,0.0,26660.609096243614,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690106700532505,0,266157.6965834996,0,27519.293257896024
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690106712571860,29850.03799680388,0.0,27552.63109026234,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690116836133367,0,246814.92416806569,0,27572.82483699454
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690116849206165,29618.995670646866,0.0,27565.67718306342,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690126841237107,0,212503.41890581223,0,26876.406327060642
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690126858830307,29535.21921226134,0.0,26926.66574404909,0.0
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690136863739409,31190.126388567005,0.0,29008.006217553095,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690136842772949,0,255247.82419410907,0,29047.73415995852
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690146944268550,0,150040.6244302249,0,27173.349988710306
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690146950050480,29591.584715124493,0.0,27181.486871927063,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690156947698331,0,284631.245141599,0,27773.088407680872
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690156964972604,30375.958659284664,0.0,27822.16310124099,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690166952269817,0,219067.0667714744,0,28358.14646641959
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690166975151656,30748.674119790885,0.0,28348.164586103794,0.0
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690177112457205,29465.28144531701,0.0,27253.760193133865,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690177106006088,0,275851.4147658405,0,27236.24017639299
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690187165302296,0,286090.92757402494,0,28426.821717780334
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690187170855771,31130.6426550786,0.0,28419.283167507732,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690197166211172,0,286043.05795398535,0,27840.888874231983
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690197182841274,30497.39294270512,0.0,27908.059808716025,0.0
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690207189629662,29746.831039853747,0.0,27362.020865268583,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690207171992344,0,248068.72728328808,0,27414.018353998872
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690217230563442,0,195688.69429236316,0,28094.260509953037
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690217237820154,31001.520149481774,0.0,28114.181291734665,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690227297920196,0,215740.03387457837,0,27500.964230029203
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690227303188412,29654.71759663864,0.0,27547.223112873467,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690237624878578,0,216513.94736959515,0,28202.820863883273
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690237631555120,31049.09717486383,0.0,28220.51510583015,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690247717327407,0,285324.35363815003,0,27988.666894362992
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690247718598528,30583.564365481754,0.0,27958.96660869485,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690257723330455,0,250615.54573649607,0,27457.832022333056
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690257731324093,29757.841547330732,0.0,27509.825926453992,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690268044206964,0,195692.17925539205,0,28962.49494653749
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690268059000617,31748.805452872486,0.0,29002.519672604012,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690278090888635,0,245957.87890274034,0,27569.943122216057
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690278098699186,30008.700824808835,0.0,27590.743699743238,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690288281100221,0,240390.3286219307,0,28650.134561569925
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690288287513057,30697.62732857807,0.0,28635.048528141146,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690298306948114,0,171989.170775114,0,28374.857413963007
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690298318140707,30384.86280202026,0.0,28446.912923045213,0.0
Source: Custom Source -> Timestamps-Watermarks,40000,1,1,1,1,3690308325155117,0,173582.45217114783,0,27074.204916191
Sliding Window -> DummyLatencySink,40000,1,1,1,1,3690308332399187,29581.46157813763,0.0,27132.565640254306,0.0
