Sink,15000,8000,1,1,1,1,1,64125567063391,664462.7150727084,0.0,2259.869797821823,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64133564251729,0,8294.290327363955,0,8107.312892722247
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64133571177367,0,16098.661895594723,0,14992.397461926366
Filter,15000,8000,1,1,1,1,1,64133595461300,78848.74857192149,39393.07733787961,8058.134712620096,4025.868890534759
Incremental join,15000,8000,1,1,1,1,1,64133600880396,87610.64599881266,10913.806936206678,19067.27236888044,2375.242495493636
Sink,15000,8000,1,1,1,1,1,64135630557151,676604.393302962,0.0,2423.6125131022445,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64143566791885,0,8122.943940508151,0,7954.844119606513
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64143572992612,0,16058.034088783563,0,15014.086370212393
Filter,15000,8000,1,1,1,1,1,64143602572106,80926.53996529567,40349.614762462916,8045.883098950691,4011.64171365405
Incremental join,15000,8000,1,1,1,1,1,64143612733915,89345.18943704182,11547.515685392706,18993.359513663432,2454.8173022441474
Sink,15000,8000,1,1,1,1,1,64145715871979,680314.5392551417,0.0,2526.197052359201,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64153567127302,0,8224.948360847222,0,8069.863109845713
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64153573135945,0,16011.905507101434,0,14979.577950009441
Incremental join,15000,8000,1,1,1,1,1,64153622125609,94487.33303651957,11862.83274661798,18927.773514047683,2376.3715648131297
Filter,15000,8000,1,1,1,1,1,64153606819744,78154.42551334988,39184.97412956557,7963.828876611994,3992.8951745544273
Sink,15000,8000,1,1,1,1,1,64155823616533,681667.7520167986,0.0,2447.7812379918905,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64163569603383,0,8144.931844639771,0,8005.538410297466
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64163588304472,0,16033.649917118639,0,15003.79861903033
Incremental join,15000,8000,1,1,1,1,1,64163623271891,89579.76311519001,11839.251602504832,19100.092550190773,2524.351410061853
Filter,15000,8000,1,1,1,1,1,64163625720088,79804.52807396177,39752.20790497691,8182.772669086497,4076.0003001235846
Sink,15000,8000,1,1,1,1,1,64166619231967,627755.5396825522,0.0,2524.055186848282,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64173572409896,0,8108.515494759354,0,8016.321613191179
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64173590806663,0,15946.07517845767,0,14997.617239001453
Incremental join,15000,8000,1,1,1,1,1,64173627396521,91422.80001122641,11262.11045457932,19001.529920638728,2340.743542594944
Filter,15000,8000,1,1,1,1,1,64173636707060,78746.73527489585,39251.14172156939,8047.718770877274,4011.368203498592
Sink,15000,8000,1,1,1,1,1,64176662181593,589781.2630389367,0.0,2253.6995506123094,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64183572995876,0,8123.985399308786,0,8000.691019387348
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64183592886136,0,15790.770206503692,0,14999.768909144801
Incremental join,15000,8000,1,1,1,1,1,64183630734527,89609.62134337818,10129.766927111375,19053.29477260992,2153.8472358956174
Filter,15000,8000,1,1,1,1,1,64183651648387,71008.41630392992,35457.95290218574,8058.313320692924,4023.9074333555027
Sink,15000,8000,1,1,1,1,1,64186700672829,338655.87960161665,0.0,2282.770944641508,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64193573381861,0,7998.439554600327,0,7923.199365741847
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64193595815447,0,15860.888891657747,0,14994.738129240995
Incremental join,15000,8000,1,1,1,1,1,64193634881939,89448.71313811508,10871.711379260201,18972.43637700508,2305.9342635113376
Filter,15000,8000,1,1,1,1,1,64193657103432,91484.5147300438,45657.99636788329,7979.767532561476,3982.5340724969096
Sink,15000,8000,1,1,1,1,1,64196809357597,668082.8569611274,0.0,2363.183219525699,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64203574491205,0,8227.770611692797,0,8107.11011573617
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64203599674651,0,15871.958107263898,0,14981.538922110629
Incremental join,15000,8000,1,1,1,1,1,64203639979957,91283.27283796734,12101.359558206252,19003.46713880162,2519.2763312441753
Filter,15000,8000,1,1,1,1,1,64203660839265,79751.387823355,39841.10792519185,8139.2047952529665,4066.072648054275
