Source: Custom Source,50000,1,1,1,1,879281872110516,0,53339.86872894567,0,50071.95017516273
Flat Map,50000,1,1,1,1,879281886820869,323845.86067761405,7750.177235056063,50107.80029859096,1199.1641096177812
DummyLatencySink,50000,1,1,1,1,879283932229309,795659.2091092626,0.0,1362.5884520674645,0.0
Source: Custom Source,50000,1,1,1,1,879291873226314,0,53244.33181673624,0,50034.01646756867
Flat Map,50000,1,1,1,1,879291889353009,325475.2010732519,4681.1468270084915,49958.90828673115,718.533959687472
DummyLatencySink,50000,1,1,1,1,879294044349291,815667.4808317459,0.0,596.7920462656353,0.0
Source: Custom Source,50000,1,1,1,1,879301874700995,0,53268.38143004431,0,49998.099644831454
Flat Map,50000,1,1,1,1,879301893133856,321372.65262436884,4972.5806685182315,50141.007394596905,775.8289388793381
DummyLatencySink,50000,1,1,1,1,879304080931317,817912.5965196777,0.0,731.3651965463765,0.0
Source: Custom Source,50000,1,1,1,1,879311875484574,0,53445.23022169944,0,50036.36745061429
Flat Map,50000,1,1,1,1,879311896421592,328124.0146264296,3197.6786003765615,50080.10133002055,488.0473881499243
DummyLatencySink,50000,1,1,1,1,879314963326678,803994.3406052507,0.0,797.3742190384129,0.0
Source: Custom Source,50000,1,1,1,1,879321876374485,0,53330.31689131434,0,49996.33285631341
Flat Map,50000,1,1,1,1,879321899986858,325118.1970711145,3122.0193831609745,50030.37254021442,480.42771590280626
DummyLatencySink,50000,1,1,1,1,879325071232004,822956.9059489598,0.0,418.7764116417656,0.0
Source: Custom Source,50000,1,1,1,1,879331877486644,0,53404.116866988756,0,49997.36527465205
Flat Map,50000,1,1,1,1,879331903732181,325661.43895889557,3704.2540385902885,50056.590382807204,569.3714542205197
DummyLatencySink,50000,1,1,1,1,879335982452062,818678.894353979,0.0,565.5402710511121,0.0
Source: Custom Source,50000,1,1,1,1,879341878398851,0,53506.25314371038,0,50033.3937683231
Flat Map,50000,1,1,1,1,879341906567731,322384.7153546788,4615.913586275464,49996.97382211342,715.8581029012257
DummyLatencySink,50000,1,1,1,1,879346092332897,807258.2996535348,0.0,1037.8375951396529,0.0
Source: Custom Source,50000,1,1,1,1,879351879748257,0,53309.5615739125,0,49997.64414014256
Flat Map,50000,1,1,1,1,879351909603058,326659.1902949554,5018.430691554269,50141.249569251806,770.3147293177549
DummyLatencySink,50000,1,1,1,1,879356201520836,806938.9188808592,0.0,378.775039490701,0.0
Source: Custom Source,50000,1,1,1,1,879361881236112,0,53420.21693380062,0,50070.20480535557
Flat Map,50000,1,1,1,1,879361912676111,324638.3364638787,4474.765489401876,50066.7736475954,690.1127985199707
DummyLatencySink,50000,1,1,1,1,879367012278975,783432.5810920277,0.0,764.4822473948589,0.0
Source: Custom Source,50000,1,1,1,1,879371882860428,0,53379.68630641126,0,50033.40361277066
Flat Map,50000,1,1,1,1,879371918724298,325569.9111908776,3574.1784923076975,50106.5105211365,550.0803547052523
DummyLatencySink,50000,1,1,1,1,879377124669572,781934.5075215279,0.0,504.03313114693844,0.0
Source: Custom Source,50000,1,1,1,1,879381883966219,0,53331.42680459781,0,49961.14544889302
Flat Map,50000,1,1,1,1,879381921638129,325019.9818586944,3530.3246790529897,50000.007174914936,543.0935608111962
DummyLatencySink,50000,1,1,1,1,879387934716485,775225.0388163889,0.0,772.5927071375069,0.0
Source: Custom Source,50000,1,1,1,1,879391885414266,0,53618.58500829426,0,49963.695778067704
