Source: Bids Source,0.2,50000,1,1,1,1,1006390313598063,0,52667.79743187504,0,49761.6738346697
Mapper,0.2,50000,1,1,1,1,1006390317438299,190925.05738629372,190926.2021009963,49772.23363368789,49772.53204924633
Latency Sink,0.2,50000,1,1,1,1,1006390312188153,776010.6804948795,0.0,49768.64008559421,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006400368211602,0,52415.842752299104,0,50036.04395945069
Mapper,0.2,50000,1,1,1,1,1006400373219276,199057.79957507324,199058.59464388096,50063.91658053236,50064.11654385231
Latency Sink,0.2,50000,1,1,1,1,1006400382028242,809160.3559530791,0.0,50087.76289846363,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006410368503767,0,52414.118879389986,0,49994.32036295995
Mapper,0.2,50000,1,1,1,1,1006410378327258,198241.84112143415,198242.6335151056,50034.37626699882,50034.57625970917
Latency Sink,0.2,50000,1,1,1,1,1006410389267314,797166.5316473212,0.0,50156.602130248575,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006420369898051,0,52457.99910447419,0,49988.19238129746
Mapper,0.2,50000,1,1,1,1,1006420381271058,199504.35059633548,199505.14803161012,50030.02472896838,50030.22470308619
Latency Sink,0.2,50000,1,1,1,1,1006420398740571,755145.8538239644,0.0,49997.99063575413,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006430373259468,0,51616.88113850836,0,49994.75575705773
Mapper,0.2,50000,1,1,1,1,1006430384696649,199287.14637910837,199287.94352928817,49998.9188612154,49999.118857290836
Latency Sink,0.2,50000,1,1,1,1,1006430401913047,801856.1909600269,0.0,50083.221577859724,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006440375256077,0,51947.62271938058,0,49994.94742083509
Mapper,0.2,50000,1,1,1,1,1006440387590574,199364.00528754425,199364.802158662,50031.51182728338,50031.711806545914
Latency Sink,0.2,50000,1,1,1,1,1006440408901214,806569.9857743887,0.0,50153.348813403085,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006450377080168,0,52083.8105736982,0,50033.04518530165
Mapper,0.2,50000,1,1,1,1,1006450391215067,199358.9044841963,199359.7013397034,50034.65369552019,50034.853688540046
Latency Sink,0.2,50000,1,1,1,1,1006450418875906,805704.2715847935,0.0,50079.62666739023,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006460377900602,0,51872.82948679355,0,50000.46045279402
Mapper,0.2,50000,1,1,1,1,1006460395481843,200019.36252907902,200020.16143852353,50072.29261933212,50072.49261610731
Latency Sink,0.2,50000,1,1,1,1,1006460425929744,796327.5440810267,0.0,50158.473259718914,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006470378101148,0,52190.45975916984,0,49998.05155093203
Mapper,0.2,50000,1,1,1,1,1006470398306602,199798.52488264593,199799.32291799813,50063.64220762071,50063.8421718415
Latency Sink,0.2,50000,1,1,1,1,1006470434937406,810011.8433061857,0.0,50153.95235609198,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006480378658865,0,51911.55143461918,0,49988.789338786184
Mapper,0.2,50000,1,1,1,1,1006480402707243,200334.0958941796,200334.896209361,50055.64766692047,50055.84763435269
Latency Sink,0.2,50000,1,1,1,1,1006480444946092,807396.902422975,0.0,50085.335182417606,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006490379768311,0,52151.82705717985,0,50079.15322993963
Mapper,0.2,50000,1,1,1,1,1006490406932040,199651.34616931353,199652.14355310626,50071.66926246972,50071.869242776935
Latency Sink,0.2,50000,1,1,1,1,1006490451196874,807568.2766623794,0.0,50125.20691502469,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006500380714399,0,52080.46126791398,0,49963.6341607055
Mapper,0.2,50000,1,1,1,1,1006500410570252,199570.66424976828,199571.46209839563,50018.34599248047,50018.5459570837
Latency Sink,0.2,50000,1,1,1,1,1006500456729038,805721.9556889998,0.0,50060.169106574904,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006510380903551,0,53281.56224956083,0,49995.827459885106
Mapper,0.2,50000,1,1,1,1,1006510415027117,195223.14435150812,195223.92387524183,50079.08337997622,50079.28334517086
Latency Sink,0.2,50000,1,1,1,1,1006510464369687,800752.1667445151,0.0,50134.906712137716,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006520381871166,0,51943.80462562263,0,49999.428138403004
Mapper,0.2,50000,1,1,1,1,1006520420445215,200867.00956236367,200867.81184623094,50071.06774701071,50071.267736097805
Latency Sink,0.2,50000,1,1,1,1,1006520472241070,797710.9008834539,0.0,50130.13129142298,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006530382282392,0,52062.117619091405,0,49997.547235326994
Mapper,0.2,50000,1,1,1,1,1006530423690348,200209.03067248978,200209.8303426933,50063.34979023564,50063.54975209042
Latency Sink,0.2,50000,1,1,1,1,1006530479240564,798040.1717362562,0.0,50107.18638190202,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006540383149732,0,50918.35548007531,0,50031.770009472224
Mapper,0.2,50000,1,1,1,1,1006540428376423,199398.44883379142,199399.24586488283,50033.97351430438,50034.17350900218
Latency Sink,0.2,50000,1,1,1,1,1006540485539758,778274.7828727786,0.0,50089.77823360096,0.0
Source: Bids Source,0.2,50000,1,1,1,1,1006550384301976,0,51222.35145758282,0,49999.6920743598
Mapper,0.2,50000,1,1,1,1,1006550432604787,198563.44852717154,198564.2410058135,50102.30858018534,50102.50854150629
Latency Sink,0.2,50000,1,1,1,1,1006550495384124,777998.3213399197,0.0,50149.60081765733,0.0
